"Year","Scenario","country","Income","med","lwr","upr"
2029,"Business as usual","MHL","UMI",0.000614,0.000358,0.000868
2029,"Business as usual","MKD","UMI",0.011463,0.006131,0.018063
2029,"Business as usual","MLT","HI",0.001876,0.001095,0.002717
2029,"Business as usual","MMR","LMI",0.950337,0.587689,1.344408
2029,"Business as usual","MNE","UMI",0.012551,0.007449,0.018693
2029,"Business as usual","MNG","LMI",0.501045,0.305983,0.66763
2029,"Business as usual","MOZ","LI",0.091298,0.051515,0.139091
2029,"Business as usual","MRT","HI",0.054209,0.038971,0.065206
2029,"Business as usual","MUS","UMI",0.000918,0.000542,0.001338
2029,"Business as usual","MYS","UMI",0.468265,0.291601,0.614858
2029,"Business as usual","NAM","UMI",0.017305,0.008524,0.029483
2029,"Business as usual","NCL","HI",0.002609,0.001683,0.003327
2029,"Business as usual","NER","LI",0.089679,0.05127,0.137494
2029,"Business as usual","NGA","LMI",0.83246,0.475242,1.28118
2029,"Business as usual","NIC","LMI",0.09389,0.052693,0.140993
2029,"Business as usual","NLD","HI",0.020561,0.012363,0.028372
2029,"Business as usual","NOR","HI",0.000951,0.000541,0.001469
2029,"Business as usual","NZL","HI",0.008203,0.004613,0.012517
2029,"Business as usual","OMN","HI",0.447764,0.334732,0.520982
2029,"Business as usual","PAK","LMI",1.524069,0.877345,2.371142
2029,"Business as usual","PAN","HI",0.106886,0.063013,0.159535
2029,"Business as usual","PER","UMI",0.567941,0.322481,0.869798
2029,"Business as usual","PHL","LMI",1.503657,0.84788,2.270543
2029,"Business as usual","PLW","HI",0.001741,0.001642,0.001835
2029,"Business as usual","PNG","LMI",0.028564,0.015888,0.044076
2029,"Business as usual","POL","HI",0.017827,0.009956,0.026868
2029,"Business as usual","PRI","HI",0.107556,0.061312,0.164954
2029,"Business as usual","PRT","HI",0.010825,0.006152,0.016098
2029,"Business as usual","PSE","LMI",0.021085,0.009856,0.035918
2029,"Business as usual","QAT","HI",0.005126,0.003019,0.006901
2029,"Business as usual","ROU","UMI",0.114281,0.066522,0.168607
2029,"Business as usual","RUS","UMI",7.540101,4.599766,10.186781
2029,"Business as usual","RWA","LI",0.077072,0.041292,0.121479
2029,"Business as usual","SAU","HI",0.025677,0.014689,0.038921
2029,"Business as usual","SDN","LMI",0.219034,0.128283,0.31147
2029,"Business as usual","SEN","LI",0.241629,0.140076,0.370776
2029,"Business as usual","SGP","HI",0.029639,0.016801,0.044943
2029,"Business as usual","SLB","LMI",0.041627,0.032523,0.047193
2029,"Business as usual","SLE","LI",0.03026,0.016933,0.04605
2029,"Business as usual","SLV","LMI",0.020706,0.011781,0.031728
2029,"Business as usual","SOM","LI",0.036484,0.018943,0.057745
2029,"Business as usual","STP","LMI",0.004469,0.002611,0.006796
2029,"Business as usual","SUR","UMI",0.013643,0.007655,0.020945
2029,"Business as usual","SVK","HI",0.006593,0.003722,0.010015
2029,"Business as usual","SVN","HI",0.003904,0.002171,0.005942
2029,"Business as usual","SWE","HI",0.005608,0.003195,0.00865
2029,"Business as usual","SWZ","LMI",0.010532,0.00606,0.016166
2029,"Business as usual","SYC","HI",0.000741,0.000417,0.001121
2029,"Business as usual","SYR","LI",0.08792,0.043275,0.147394
2029,"Business as usual","TCD","LI",0.022639,0.007864,0.041367
2029,"Business as usual","TGO","LI",0.094768,0.052473,0.143501
2029,"Business as usual","THA","UMI",2.321056,1.55621,2.88902
2029,"Business as usual","TLS","LMI",0.009241,0.005484,0.012877
2029,"Business as usual","TTO","HI",0.131438,0.093499,0.154994
2029,"Business as usual","TUN","LMI",0.151776,0.090133,0.232124
2029,"Business as usual","TUR","UMI",0.422575,0.238683,0.660418
2029,"Business as usual","TUV","UMI",0.000491,0.000321,0.00063
2029,"Business as usual","TZA","LI",0.280807,0.157802,0.438267
2029,"Business as usual","UGA","LI",0.340182,0.186637,0.535148
2029,"Business as usual","UKR","LMI",0.321673,0.18238,0.495561
2029,"Business as usual","URY","HI",0.034541,0.019811,0.052426
2029,"Business as usual","USA","HI",0.58934,0.349614,0.839366
2029,"Business as usual","UZB","LMI",0.01647,0.002747,0.034431
2029,"Business as usual","VCT","UMI",0.00163,0.000923,0.002533
2029,"Business as usual","VEN","UMI",0.810763,0.484035,1.149844
2029,"Business as usual","VIR","HI",0.002349,0.001391,0.003342
2029,"Business as usual","VNM","LMI",0.779218,0.450941,1.144686
2029,"Business as usual","VUT","LMI",0.005155,0.002948,0.00781
2029,"Business as usual","YEM","LI",0.164689,0.088822,0.269384
2029,"Business as usual","ZAF","UMI",0.600072,0.335993,0.922653
2029,"Business as usual","ZMB","LMI",0.158025,0.088687,0.245075
2029,"Business as usual","ZWE","LI",0.102024,0.073984,0.131506
2029,"Target <8 Mt","AFG","LI",0.121811,0.057205,0.201655
2029,"Target <8 Mt","AGO","LMI",0.077639,0.034864,0.148651
2029,"Target <8 Mt","ALB","UMI",0.025204,0.013024,0.041407
2029,"Target <8 Mt","ARE","HI",0.005061,0.003597,0.006026
2029,"Target <8 Mt","ARG","HI",0.008076,0.004948,0.011134
2029,"Target <8 Mt","ATG","HI",3.3e-05,2e-05,4.7e-05
2029,"Target <8 Mt","AUS","HI",0.005267,0.002977,0.008033
2029,"Target <8 Mt","AZE","UMI",0.091457,0.052013,0.138621
2029,"Target <8 Mt","BEL","HI",0.001838,0.00113,0.00257
2029,"Target <8 Mt","BEN","LI",0.01734,0.009899,0.026724
2029,"Target <8 Mt","BGD","LMI",0.095857,0.031914,0.199097
2029,"Target <8 Mt","BGR","UMI",0.000847,0.000495,0.00125
2029,"Target <8 Mt","BHR","HI",0.00066,0.000377,0.001008
2029,"Target <8 Mt","BHS","HI",0.000243,0.000142,0.000347
2029,"Target <8 Mt","BIH","UMI",0.000276,0.00015,0.000432
2029,"Target <8 Mt","BLZ","UMI",7.1e-05,5e-05,8.6e-05
2029,"Target <8 Mt","BOL","LMI",0.00711,0.003714,0.011491
2029,"Target <8 Mt","BRA","UMI",0.033133,0.019992,0.047
2029,"Target <8 Mt","BRB","HI",0.000183,0.000122,0.000226
2029,"Target <8 Mt","BRN","HI",0.000179,0.000114,0.000227
2029,"Target <8 Mt","BWA","UMI",0.004292,0.002208,0.006873
2029,"Target <8 Mt","CAN","HI",0.013164,0.007757,0.018592
2029,"Target <8 Mt","CHE","HI",0.002927,0.001814,0.003955
2029,"Target <8 Mt","CHL","HI",0.002173,0.001242,0.003314
2029,"Target <8 Mt","CHN","UMI",0.06742,0.038208,0.104235
2029,"Target <8 Mt","CIV","LMI",0.103362,0.028856,0.198888
2029,"Target <8 Mt","CMR","LMI",0.007708,0.00425,0.01188
2029,"Target <8 Mt","COD","LI",0.140476,0.067354,0.235161
2029,"Target <8 Mt","COG","LMI",0.011788,0.006598,0.017801
2029,"Target <8 Mt","COL","UMI",0.004339,0.00254,0.006453
2029,"Target <8 Mt","COM","LI",0.003648,0.002052,0.00558
2029,"Target <8 Mt","CPV","LMI",0.001092,0.000598,0.001673
2029,"Target <8 Mt","CRI","UMI",0.000382,0.00022,0.000561
2029,"Target <8 Mt","CYP","HI",0.00033,0.000206,0.00044
2029,"Target <8 Mt","CZE","HI",0.000211,0.00012,0.000327
2029,"Target <8 Mt","DEU","HI",0.018516,0.010735,0.027071
2029,"Target <8 Mt","DJI","LMI",0.002729,0.000995,0.005604
2029,"Target <8 Mt","DMA","UMI",1.4e-05,9e-06,1.7e-05
2029,"Target <8 Mt","DNK","HI",0.003194,0.002011,0.004072
2029,"Target <8 Mt","DOM","UMI",0.035387,0.001154,0.114691
2029,"Target <8 Mt","DZA","UMI",0.020438,0.004176,0.06012
2029,"Target <8 Mt","ECU","UMI",0.001872,0.001042,0.002792
2029,"Target <8 Mt","EGY","LMI",0.333416,0.172837,0.512714
2029,"Target <8 Mt","ERI","LI",0,0,0
2029,"Target <8 Mt","ESP","HI",0.007666,0.004339,0.011708
2029,"Target <8 Mt","EST","HI",0.000333,0.000236,0.000395
2029,"Target <8 Mt","FIN","HI",0.001296,0.000792,0.001738
2029,"Target <8 Mt","FJI","UMI",8e-05,4.6e-05,0.000122
2029,"Target <8 Mt","FRA","HI",0.011972,0.006657,0.018126
2029,"Target <8 Mt","FRO","HI",2.6e-05,1.4e-05,3.9e-05
2029,"Target <8 Mt","FSM","LMI",0.005456,0.002682,0.010459
2029,"Target <8 Mt","GAB","UMI",0.000281,0.000158,0.000429
2029,"Target <8 Mt","GBR","HI",0.018172,0.013261,0.021619
2029,"Target <8 Mt","GEO","LMI",0.000236,0.000136,0.000361
2029,"Target <8 Mt","GHA","LMI",0.005233,0.002332,0.009412
2029,"Target <8 Mt","GIB","HI",5e-06,3e-06,8e-06
2029,"Target <8 Mt","GIN","LI",0.006556,0.003119,0.011108
2029,"Target <8 Mt","GMB","LI",0.007607,0.004038,0.012465
2029,"Target <8 Mt","GNB","LI",0.005462,0.003087,0.008556
2029,"Target <8 Mt","GNQ","UMI",9.1e-05,5.2e-05,0.000141
2029,"Target <8 Mt","GRC","HI",0.003356,0.00203,0.004556
2029,"Target <8 Mt","GRD","UMI",3.7e-05,2.4e-05,4.5e-05
2029,"Target <8 Mt","GTM","UMI",0.000838,0.000376,0.001006
2029,"Target <8 Mt","GUY","UMI",0.000173,0.000104,0.000233
2029,"Target <8 Mt","HKG","HI",0.006594,0.004883,0.00759
2029,"Target <8 Mt","HND","LMI",0.014731,0.008714,0.02101
2029,"Target <8 Mt","HRV","HI",0.001195,0.000953,0.001341
2029,"Target <8 Mt","HTI","LI",0.071068,0.040065,0.099596
2029,"Target <8 Mt","IDN","LMI",0.690956,0.417906,0.941472
2029,"Target <8 Mt","IND","LMI",0.91588,0.517169,1.385902
2029,"Target <8 Mt","IRL","HI",0.001609,0.000925,0.002351
2029,"Target <8 Mt","IRN","UMI",0.002658,0.001381,0.004219
2029,"Target <8 Mt","IRQ","UMI",0.488675,0.275897,0.761695
2029,"Target <8 Mt","ISR","HI",0.00406,0.002778,0.004923
2029,"Target <8 Mt","ITA","HI",0.010593,0.006173,0.015871
2029,"Target <8 Mt","JAM","UMI",0.000715,0.000413,0.001051
2029,"Target <8 Mt","JOR","UMI",0.000303,9.5e-05,0.000547
2029,"Target <8 Mt","JPN","HI",0.01986,0.011365,0.029922
2029,"Target <8 Mt","KEN","LMI",0.072624,0.033341,0.143771
2029,"Target <8 Mt","KGZ","LMI",0.002269,0.000464,0.004602
2029,"Target <8 Mt","KHM","LMI",0.033102,0.019138,0.050761
2029,"Target <8 Mt","KIR","LMI",0.001693,0.000805,0.002627
2029,"Target <8 Mt","KNA","UMI",4.2e-05,3.5e-05,4.7e-05
2029,"Target <8 Mt","KOR","HI",0.014745,0.01218,0.01644
2029,"Target <8 Mt","KWT","HI",0.27004,0.193772,0.313186
2029,"Target <8 Mt","LAO","LMI",0.00197,0.001135,0.002962
2029,"Target <8 Mt","LBN","UMI",0.001171,0.000672,0.001761
2029,"Target <8 Mt","LBR","LI",0.010556,0.005705,0.016705
2029,"Target <8 Mt","LBY","UMI",0.000954,0.000545,0.001447
2029,"Target <8 Mt","LCA","UMI",9.5e-05,7.4e-05,0.000107
2029,"Target <8 Mt","LIE","HI",8e-06,5e-06,1.3e-05
2029,"Target <8 Mt","LKA","LMI",0.014691,0.007716,0.022113
2029,"Target <8 Mt","LSO","LMI",0.001256,0.000416,0.002675
2029,"Target <8 Mt","LTU","HI",0.000477,0.000274,0.000733
2029,"Target <8 Mt","LUX","HI",7.2e-05,4.5e-05,0.000107
2029,"Target <8 Mt","LVA","HI",0.000287,0.000161,0.000438
2029,"Target <8 Mt","MAC","HI",0.000725,0.000127,0.002468
2029,"Target <8 Mt","MAR","LMI",0.049645,0.028328,0.077318
2029,"Target <8 Mt","MCO","HI",4e-06,2e-06,6e-06
2029,"Target <8 Mt","MDG","LI",0.025911,0.011951,0.045273
2029,"Target <8 Mt","MDV","UMI",0.000275,1.8e-05,0.00106
2029,"Target <8 Mt","MEX","UMI",0.015451,0.008703,0.023262
2029,"Target <8 Mt","MHL","UMI",4e-06,2e-06,6e-06
2029,"Target <8 Mt","MKD","UMI",0.000163,9.2e-05,0.000249
2029,"Target <8 Mt","MLT","HI",0.00022,0.000127,0.000323
2029,"Target <8 Mt","MMR","LMI",0.404401,0.237522,0.570628
2029,"Target <8 Mt","MNE","UMI",0.001821,4.3e-05,0.004762
2029,"Target <8 Mt","MNG","LMI",0.2117,0.130997,0.281743
2029,"Target <8 Mt","MOZ","LI",0.035977,0.019039,0.05719
2029,"Target <8 Mt","MRT","HI",0.000392,0.000288,0.00047
2029,"Target <8 Mt","MUS","UMI",0.000195,0.000113,0.000283
2029,"Target <8 Mt","MYS","UMI",0.009195,0.005741,0.012098
2029,"Target <8 Mt","NAM","UMI",0.002841,5.7e-05,0.007085
2029,"Target <8 Mt","NCL","HI",8e-05,5.2e-05,0.000102
2029,"Target <8 Mt","NER","LI",0.025015,0.011712,0.043036
2029,"Target <8 Mt","NGA","LMI",0.090389,0.049507,0.139072
2029,"Target <8 Mt","NIC","LMI",0.011607,0.005302,0.020476
2029,"Target <8 Mt","NLD","HI",0.003986,0.002455,0.005521
2029,"Target <8 Mt","NOR","HI",0.000183,0.000103,0.000281
2029,"Target <8 Mt","NZL","HI",0.001638,0.000923,0.002489
2029,"Target <8 Mt","OMN","HI",0.176709,0.132471,0.204341
2029,"Target <8 Mt","PAK","LMI",0.198736,0.112067,0.299749
2029,"Target <8 Mt","PAN","HI",0.00102,0.000586,0.001509
2029,"Target <8 Mt","PER","UMI",0.004307,0.002475,0.006541
2029,"Target <8 Mt","PHL","LMI",0.175131,0.099429,0.270501
2029,"Target <8 Mt","PLW","HI",1.2e-05,1.2e-05,1.3e-05
2029,"Target <8 Mt","PNG","LMI",0.006404,0.003573,0.009902
2029,"Target <8 Mt","POL","HI",0.003536,0.002062,0.005197
2029,"Target <8 Mt","PRI","HI",0.002223,0.001257,0.003359
2029,"Target <8 Mt","PRT","HI",0.002103,0.001211,0.003214
2029,"Target <8 Mt","PSE","LMI",0.002688,0.001245,0.004475
2029,"Target <8 Mt","QAT","HI",0.001002,0.000601,0.001366
2029,"Target <8 Mt","ROU","UMI",0.001441,0.000826,0.002157
2029,"Target <8 Mt","RUS","UMI",1.158954,0.027233,2.89046
2029,"Target <8 Mt","RWA","LI",0.026356,0.011799,0.045426
2029,"Target <8 Mt","SAU","HI",0.005209,0.002888,0.007872
2029,"Target <8 Mt","SDN","LMI",0.033507,0.0195,0.048019
2029,"Target <8 Mt","SEN","LI",0.061241,0.030108,0.10089
2029,"Target <8 Mt","SGP","HI",0.005775,0.003256,0.008871
2029,"Target <8 Mt","SLB","LMI",0.017656,0.013725,0.020079
2029,"Target <8 Mt","SLE","LI",0.011606,0.006129,0.018494
2029,"Target <8 Mt","SLV","LMI",0.00843,0.004656,0.012989
2029,"Target <8 Mt","SOM","LI",0.010952,0.004736,0.019131
2029,"Target <8 Mt","STP","LMI",0.000714,0.000256,0.001483
2029,"Target <8 Mt","SUR","UMI",0.005742,0.003343,0.008791
2029,"Target <8 Mt","SVK","HI",0.000459,0.000257,0.000702
2029,"Target <8 Mt","SVN","HI",0.000251,0.000145,0.000386
2029,"Target <8 Mt","SWE","HI",0.001122,0.000641,0.00171
2029,"Target <8 Mt","SWZ","LMI",0.001152,0.000626,0.001764
2029,"Target <8 Mt","SYC","HI",1.9e-05,1.1e-05,2.9e-05
2029,"Target <8 Mt","SYR","LI",0.028328,0.011814,0.049851
2029,"Target <8 Mt","TCD","LI",0.005847,0.001903,0.011223
2029,"Target <8 Mt","TGO","LI",0.025737,0.012025,0.045056
2029,"Target <8 Mt","THA","UMI",0.015908,0.01073,0.019931
2029,"Target <8 Mt","TLS","LMI",0.000982,0.000562,0.001352
2029,"Target <8 Mt","TTO","HI",0.005802,0.00044,0.022294
2029,"Target <8 Mt","TUN","LMI",0.025127,0.014354,0.038673
2029,"Target <8 Mt","TUR","UMI",0.004066,0.002278,0.006248
2029,"Target <8 Mt","TUV","UMI",1.7e-05,2e-06,7e-05
2029,"Target <8 Mt","TZA","LI",0.074409,0.035837,0.123397
2029,"Target <8 Mt","UGA","LI",0.079065,0.040233,0.124613
2029,"Target <8 Mt","UKR","LMI",0.063902,0.036615,0.099401
2029,"Target <8 Mt","URY","HI",0.000695,0.000391,0.00106
2029,"Target <8 Mt","USA","HI",0.114539,0.068397,0.163856
2029,"Target <8 Mt","UZB","LMI",0.006913,0.001302,0.014363
2029,"Target <8 Mt","VCT","UMI",2.1e-05,1.2e-05,3.3e-05
2029,"Target <8 Mt","VEN","UMI",0.037225,0.002486,0.142068
2029,"Target <8 Mt","VIR","HI",7e-05,4.1e-05,1e-04
2029,"Target <8 Mt","VNM","LMI",0.108246,0.062998,0.157571
2029,"Target <8 Mt","VUT","LMI",0.000685,0.000384,0.001052
2029,"Target <8 Mt","YEM","LI",0.039459,0.020817,0.06199
2029,"Target <8 Mt","ZAF","UMI",0.004102,0.002336,0.006317
2029,"Target <8 Mt","ZMB","LMI",0.022194,0.008761,0.043231
2029,"Target <8 Mt","ZWE","LI",0.023457,0.016679,0.030413
2030,"Ambitious","AFG","LI",0.254598,0.142082,0.373396
2030,"Ambitious","AGO","LMI",0.298756,0.173001,0.411843
2030,"Ambitious","ALB","UMI",0.049217,0.0244,0.082621
2030,"Ambitious","ARE","HI",0.10274,0.0721,0.120855
2030,"Ambitious","ARG","HI",0.164738,0.100729,0.224036
2030,"Ambitious","ATG","HI",0.000137,8e-05,0.000188
2030,"Ambitious","AUS","HI",0.022376,0.012131,0.03492
2030,"Ambitious","AZE","UMI",0.190312,0.1025,0.305504
2030,"Ambitious","BEL","HI",0.008367,0.004936,0.011557
2030,"Ambitious","BEN","LI",0.059818,0.032217,0.094397
2030,"Ambitious","BGD","LMI",0.27658,0.144622,0.42689
2030,"Ambitious","BGR","UMI",0.036349,0.020324,0.053739
2030,"Ambitious","BHR","HI",0.002894,0.001539,0.004561
2030,"Ambitious","BHS","HI",0.00505,0.002898,0.006995
2030,"Ambitious","BIH","UMI",0.016916,0.00904,0.026318
2030,"Ambitious","BLZ","UMI",0.004199,0.002942,0.005118
2030,"Ambitious","BOL","LMI",0.036539,0.018945,0.059372
2030,"Ambitious","BRA","UMI",1.522811,0.913203,2.143141
2030,"Ambitious","BRB","HI",0.00074,0.000495,0.000896
2030,"Ambitious","BRN","HI",0.003625,0.002331,0.004559
2030,"Ambitious","BWA","UMI",0.008704,0.004146,0.01473
2030,"Ambitious","CAN","HI",0.052493,0.030184,0.074873
2030,"Ambitious","CHE","HI",0.01195,0.007301,0.015837
2030,"Ambitious","CHL","HI",0.046079,0.024789,0.073117
2030,"Ambitious","CHN","UMI",3.779504,2.028834,5.866154
2030,"Ambitious","CIV","LMI",0.246929,0.123783,0.396458
2030,"Ambitious","CMR","LMI",0.04049,0.021492,0.063869
2030,"Ambitious","COD","LI",0.371054,0.201871,0.579344
2030,"Ambitious","COG","LMI",0.061444,0.033157,0.097546
2030,"Ambitious","COL","UMI",0.035329,0.019944,0.050928
2030,"Ambitious","COM","LI",0.00705,0.003709,0.0113
2030,"Ambitious","CPV","LMI",0.005425,0.002896,0.008426
2030,"Ambitious","CRI","UMI",0.007019,0.004091,0.010212
2030,"Ambitious","CYP","HI",0.005062,0.003072,0.006714
2030,"Ambitious","CZE","HI",0.000879,0.000479,0.001397
2030,"Ambitious","DEU","HI",0.075814,0.044091,0.108127
2030,"Ambitious","DJI","LMI",0.00857,0.004586,0.013053
2030,"Ambitious","DMA","UMI",0.000164,0.000104,0.000205
2030,"Ambitious","DNK","HI",0.012894,0.008211,0.01607
2030,"Ambitious","DOM","UMI",0.136928,0.066453,0.211468
2030,"Ambitious","DZA","UMI",0.376738,0.245413,0.482059
2030,"Ambitious","ECU","UMI",0.112195,0.062211,0.169252
2030,"Ambitious","EGY","LMI",1.422283,0.829605,1.9887
2030,"Ambitious","ERI","LI",0,0,0
2030,"Ambitious","ESP","HI",0.031776,0.01713,0.049581
2030,"Ambitious","EST","HI",0.006678,0.004798,0.007806
2030,"Ambitious","FIN","HI",0.005117,0.003052,0.006928
2030,"Ambitious","FJI","UMI",0.005042,0.002715,0.007866
2030,"Ambitious","FRA","HI",0.04931,0.026726,0.078354
2030,"Ambitious","FRO","HI",0.000529,0.000293,0.000787
2030,"Ambitious","FSM","LMI",0.015171,0.012651,0.020255
2030,"Ambitious","GAB","UMI",0.017807,0.009521,0.028028
2030,"Ambitious","GBR","HI",0.094371,0.068277,0.111394
2030,"Ambitious","GEO","LMI",0.000495,0.000266,0.000788
2030,"Ambitious","GHA","LMI",0.020072,0.011128,0.031761
2030,"Ambitious","GIB","HI",0.000112,6.2e-05,0.000174
2030,"Ambitious","GIN","LI",0.017323,0.009472,0.027427
2030,"Ambitious","GMB","LI",0.015264,0.008192,0.024331
2030,"Ambitious","GNB","LI",0.010479,0.005737,0.016769
2030,"Ambitious","GNQ","UMI",0.000386,0.000207,0.000599
2030,"Ambitious","GRC","HI",0.013465,0.008205,0.018064
2030,"Ambitious","GRD","UMI",0.000143,9.1e-05,0.000178
2030,"Ambitious","GTM","UMI",0.038737,0.02355,0.057401
2030,"Ambitious","GUY","UMI",0.010312,0.006306,0.0137
2030,"Ambitious","HKG","HI",0.026396,0.019592,0.030185
2030,"Ambitious","HND","LMI",0.042164,0.025184,0.059241
2030,"Ambitious","HRV","HI",0.005298,0.004301,0.005939
2030,"Ambitious","HTI","LI",0.217618,0.125653,0.306011
2030,"Ambitious","IDN","LMI",3.413592,2.042615,4.712536
2030,"Ambitious","IND","LMI",4.622739,2.502895,7.282364
2030,"Ambitious","IRL","HI",0.009957,0.00568,0.014174
2030,"Ambitious","IRN","UMI",0.160729,0.084824,0.263744
2030,"Ambitious","IRQ","UMI",1.026332,0.558451,1.649542
2030,"Ambitious","ISR","HI",0.016433,0.011314,0.019923
2030,"Ambitious","ITA","HI",0.22379,0.124708,0.328636
2030,"Ambitious","JAM","UMI",0.043312,0.024822,0.062143
2030,"Ambitious","JOR","UMI",0.018392,0.005594,0.033824
2030,"Ambitious","JPN","HI",0.403147,0.218781,0.613371
2030,"Ambitious","KEN","LMI",0.235235,0.154798,0.313586
2030,"Ambitious","KGZ","LMI",0.004719,0.000975,0.009812
2030,"Ambitious","KHM","LMI",0.067246,0.036199,0.107532
2030,"Ambitious","KIR","LMI",0.00341,0.001969,0.00506
2030,"Ambitious","KNA","UMI",0.002051,0.001669,0.002277
2030,"Ambitious","KOR","HI",0.05845,0.04858,0.064967
2030,"Ambitious","KWT","HI",0.545628,0.40307,0.62866
2030,"Ambitious","LAO","LMI",0.010405,0.005508,0.016303
2030,"Ambitious","LBN","UMI",0.06792,0.038331,0.101652
2030,"Ambitious","LBR","LI",0.020994,0.010904,0.032712
2030,"Ambitious","LBY","UMI",0.059382,0.031922,0.093158
2030,"Ambitious","LCA","UMI",0.000574,0.000452,0.000647
2030,"Ambitious","LIE","HI",0.000174,9.5e-05,0.000273
2030,"Ambitious","LKA","LMI",0.066865,0.036221,0.104076
2030,"Ambitious","LSO","LMI",0.003705,0.001948,0.005834
2030,"Ambitious","LTU","HI",0.001996,0.001093,0.003103
2030,"Ambitious","LUX","HI",0.000292,0.000175,0.000424
2030,"Ambitious","LVA","HI",0.005916,0.003163,0.009376
2030,"Ambitious","MAC","HI",0.004805,0.002517,0.007514
2030,"Ambitious","MAR","LMI",0.25891,0.137456,0.405964
2030,"Ambitious","MCO","HI",9e-05,4.9e-05,0.000139
2030,"Ambitious","MDG","LI",0.062354,0.033111,0.096105
2030,"Ambitious","MDV","UMI",0.001941,0.001032,0.00298
2030,"Ambitious","MEX","UMI",0.672827,0.367502,1.033684
2030,"Ambitious","MHL","UMI",0.000252,0.000147,0.000352
2030,"Ambitious","MKD","UMI",0.009966,0.005283,0.015238
2030,"Ambitious","MLT","HI",0.001498,0.000866,0.002151
2030,"Ambitious","MMR","LMI",0.816711,0.474372,1.126694
2030,"Ambitious","MNE","UMI",0.004679,0.002257,0.008228
2030,"Ambitious","MNG","LMI",0.423414,0.255341,0.556847
2030,"Ambitious","MOZ","LI",0.071631,0.038613,0.1144
2030,"Ambitious","MRT","HI",0.007991,0.005689,0.009619
2030,"Ambitious","MUS","UMI",0.000793,0.000456,0.001139
2030,"Ambitious","MYS","UMI",0.401188,0.250359,0.518776
2030,"Ambitious","NAM","UMI",0.00721,0.00259,0.01363
2030,"Ambitious","NCL","HI",0.001636,0.001057,0.00203
2030,"Ambitious","NER","LI",0.064351,0.033863,0.10356
2030,"Ambitious","NGA","LMI",0.481871,0.257701,0.771042
2030,"Ambitious","NIC","LMI",0.04485,0.024214,0.068741
2030,"Ambitious","NLD","HI",0.016131,0.009516,0.022289
2030,"Ambitious","NOR","HI",0.000782,0.000418,0.001242
2030,"Ambitious","NZL","HI",0.006736,0.003695,0.010499
2030,"Ambitious","OMN","HI",0.354738,0.261946,0.409312
2030,"Ambitious","PAK","LMI",1.048037,0.548847,1.656849
2030,"Ambitious","PAN","HI",0.021032,0.011868,0.030451
2030,"Ambitious","PER","UMI",0.260082,0.144635,0.406978
2030,"Ambitious","PHL","LMI",0.882985,0.489555,1.366748
2030,"Ambitious","PLW","HI",0.000242,0.000227,0.000257
2030,"Ambitious","PNG","LMI",0.025852,0.013547,0.040388
2030,"Ambitious","POL","HI",0.014338,0.008277,0.021015
2030,"Ambitious","PRI","HI",0.045922,0.025729,0.070688
2030,"Ambitious","PRT","HI",0.008442,0.004667,0.013118
2030,"Ambitious","PSE","LMI",0.013791,0.006346,0.023861
2030,"Ambitious","QAT","HI",0.004088,0.0025,0.005462
2030,"Ambitious","ROU","UMI",0.086896,0.049493,0.128433
2030,"Ambitious","RUS","UMI",2.892891,1.323281,5.430784
2030,"Ambitious","RWA","LI",0.055114,0.028206,0.089945
2030,"Ambitious","SAU","HI",0.021463,0.011739,0.032437
2030,"Ambitious","SDN","LMI",0.170823,0.097238,0.243662
2030,"Ambitious","SEN","LI",0.167805,0.089657,0.265033
2030,"Ambitious","SGP","HI",0.024181,0.013149,0.037238
2030,"Ambitious","SLB","LMI",0.034886,0.02736,0.039783
2030,"Ambitious","SLE","LI",0.023244,0.012396,0.036821
2030,"Ambitious","SLV","LMI",0.017928,0.009671,0.028501
2030,"Ambitious","SOM","LI",0.025586,0.012682,0.042751
2030,"Ambitious","STP","LMI",0.002273,0.001231,0.003534
2030,"Ambitious","SUR","UMI",0.01174,0.00649,0.017967
2030,"Ambitious","SVK","HI",0.005281,0.002887,0.00816
2030,"Ambitious","SVN","HI",0.003157,0.00174,0.004781
2030,"Ambitious","SWE","HI",0.004674,0.00255,0.007366
2030,"Ambitious","SWZ","LMI",0.005767,0.003069,0.009232
2030,"Ambitious","SYC","HI",0.000382,0.000207,0.000607
2030,"Ambitious","SYR","LI",0.064668,0.029802,0.110952
2030,"Ambitious","TCD","LI",0.015528,0.005516,0.028977
2030,"Ambitious","TGO","LI",0.063904,0.034728,0.099796
2030,"Ambitious","THA","UMI",0.9411,0.627555,1.168883
2030,"Ambitious","TLS","LMI",0.004819,0.002794,0.006629
2030,"Ambitious","TTO","HI",0.016959,0.008956,0.035495
2030,"Ambitious","TUN","LMI",0.12936,0.072035,0.194515
2030,"Ambitious","TUR","UMI",0.247828,0.133391,0.391282
2030,"Ambitious","TUV","UMI",0.000147,9.4e-05,0.000187
2030,"Ambitious","TZA","LI",0.201553,0.110168,0.313066
2030,"Ambitious","UGA","LI",0.243726,0.122792,0.394486
2030,"Ambitious","UKR","LMI",0.283806,0.153037,0.449896
2030,"Ambitious","URY","HI",0.014372,0.00787,0.021638
2030,"Ambitious","USA","HI",0.464992,0.272369,0.668476
2030,"Ambitious","UZB","LMI",0.0144,0.002384,0.02975
2030,"Ambitious","VCT","UMI",0.001302,0.000695,0.002062
